index,Tahun,Comments,preprocessed,tokenize_text,label,score
1648,2020,@twin_hits setiap daerah beda beda namanya,daerah beda beda nama,"['daerah', 'beda', 'beda', 'nama']",negatif,-4
1649,2020,duh pengen martabak,duh pengin martabak,"['duh', 'pengin', 'martabak']",negatif,-4
1650,2020,seduh kopimu sudahi sedihmu?,seduh kopi sudah sedih,"['seduh', 'kopi', 'sudah', 'sedih']",negatif,-4
1651,2020,Suka banget deh am seleb satu ini .. biarpun orang kaya tp ga pernah sombong .. Sukses teruss ya @siscakohl,suka banget deh seleb biarpun orang kayak sombong sukses ya,"['suka', 'banget', 'deh', 'seleb', 'biarpun', 'orang', 'kayak', 'sombong', 'sukses', 'ya']",negatif,-4
1652,2020,Entah kenapa dari dulu pas pertama nnton " masak dikamar check " udh suka aja gtu sama kak sisca dri caranya ngomong sifat nya rendah hati banget sukses ya kak??,pas tonton masak kamar check suka kak sisca omong sifat nya rendah hati banget sukses ya kak,"['pas', 'tonton', 'masak', 'kamar', 'check', 'suka', 'kak', 'sisca', 'omong', 'sifat', 'nya', 'rendah', 'hati', 'banget', 'sukses', 'ya', 'kak']",negatif,-4
1653,2020,Eh ada yg kuning tapi bukan gigi ?,eh kuning gigi,"['eh', 'kuning', 'gigi']",negatif,-4
1654,2020,Di sapa auto kerjain tugas hahah,sapa auto kerjain tugas hahah,"['sapa', 'auto', 'kerjain', 'tugas', 'hahah']",negatif,-4
1655,2020,ka sisca pliss mauu banget sosis boleh ngga kirimin aku aku bukan minta"tapii emang ngga ada dikota aku lagii kosong dan aku pengennn banget semoga kaka bales??,kak sisca plis banget sosis kirim kota kosong pengin banget moga kakak balas,"['kak', 'sisca', 'plis', 'banget', 'sosis', 'kirim', 'kota', 'kosong', 'pengin', 'banget', 'moga', 'kakak', 'balas']",negatif,-4
1656,2020,Kalo yang gak punya oven pake apa kak,kalo oven pakai kak,"['kalo', 'oven', 'pakai', 'kak']",negatif,-4
1657,2020,@mitamp11 enakk pisaan tp d indomart langka,enak pisaan indomart langka,"['enak', 'pisaan', 'indomart', 'langka']",negatif,-4
1658,2020,kirain pakai filter ternyata emng pakai jepitan rmbut??,pakai filter pakai jepit rambut,"['pakai', 'filter', 'pakai', 'jepit', 'rambut']",negatif,-4
1659,2020,@nathaniav_ gass,gas,['gas'],negatif,-4
1660,2020,di kamar nya ada oven? seru amat,kamar nya oven seru,"['kamar', 'nya', 'oven', 'seru']",negatif,-4
1661,2020,@chaekisses_ mkst ku pake bahan bahan nya itu ntr dikukus sj AHIHIHI,maksud ku pakai bahan bahan nya entar kukus ahihihi,"['maksud', 'ku', 'pakai', 'bahan', 'bahan', 'nya', 'entar', 'kukus', 'ahihihi']",negatif,-4
1662,2020,Ortunya ko gapernah dipost,orang tua dipost,"['orang', 'tua', 'dipost']",negatif,-4
1663,2020,Pengen bikin tapi mager?,pengin bikin mager,"['pengin', 'bikin', 'mager']",negatif,-4
1664,2020,@vlrytiaraf_ gas,gas,['gas'],negatif,-4
1665,2020,Bosen di kamar mulu di ujung monas ke sekali kali gitohh,bosan kamar mulu ujung monas kali gitoh,"['bosan', 'kamar', 'mulu', 'ujung', 'monas', 'kali', 'gitoh']",negatif,-4
1666,2020,dia mah bkn kue lah bkn apa aja di kamar nya bisa gede alatnya lengkap ya di kamar gua apalah faya?,mah kue kamar nya gede alat lengkap ya kamar gua apa faya,"['mah', 'kue', 'kamar', 'nya', 'gede', 'alat', 'lengkap', 'ya', 'kamar', 'gua', 'apa', 'faya']",negatif,-4
1667,2020,Maaf ka bercanda hehe,maaf kak canda hehe,"['maaf', 'kak', 'canda', 'hehe']",negatif,-4
1668,2020,skip pake oven,skip pakai oven,"['skip', 'pakai', 'oven']",negatif,-4
1669,2020,@khaidarjamila yeaaaaaaaaayyy. Maoooooooooooooo... hehee. Izin ya ntar boleh main dirumah balu muuuuh bibeh manjalitakohhh...?????,yeaay hehe izin ya entar main rumah balu muuh bibeh manjalitakoh,"['yeaay', 'hehe', 'izin', 'ya', 'entar', 'main', 'rumah', 'balu', 'muuh', 'bibeh', 'manjalitakoh']",negatif,-4
1670,2020,@dheby_hilyandra mungkin adonannya bnyak,adon,['adon'],negatif,-4
1671,2020,Itu gak salah raginya sebungkus ??,salah ragi bungkus,"['salah', 'ragi', 'bungkus']",negatif,-4
1672,2020,Pen bikin tapi ribet?,pengin bikin ribet,"['pengin', 'bikin', 'ribet']",negatif,-4
1673,2020,Bikin anak dikamar cekkk,bikin anak kamar cek,"['bikin', 'anak', 'kamar', 'cek']",negatif,-4
1674,2020,Pen buat tpi mager??,pengin mager,"['pengin', 'mager']",negatif,-4
1675,2020,salpok ke susu beruang nya ??,salpok susu beruang nya,"['salpok', 'susu', 'beruang', 'nya']",negatif,-4
1676,2020,kamar aja udah lengkap bngt alat masaknya. gimana dapurnya udah kaya supermarket mungkin ya??,kamar lengkap banget alat masak dapur kayak supermarket ya,"['kamar', 'lengkap', 'banget', 'alat', 'masak', 'dapur', 'kayak', 'supermarket', 'ya']",negatif,-4
1677,2020,@tania.wey bukannya lebih enak? Kan sakitan di gebuk??,wey enak sakit gebuk,"['wey', 'enak', 'sakit', 'gebuk']",negatif,-4
1678,2020,@rizkyramdhany23 kejammm,kejam,['kejam'],negatif,-4
1679,2020,Salpok sm susu bear brand ny????,salpok susu bear brand nya,"['salpok', 'susu', 'bear', 'brand', 'nya']",negatif,-4
1680,2020,Masak bareng orang tua donk??,masak bareng orang tua,"['masak', 'bareng', 'orang', 'tua']",negatif,-4
1681,2020,@sisca.kohl.fans aku ada ujian minggu depan ?? jadi aku lagi sibuk belajar nih,kohlfan uji minggu sibuk ajar nih,"['kohlfan', 'uji', 'minggu', 'sibuk', 'ajar', 'nih']",negatif,-4
1682,2020,Alay banget,alay banget,"['alay', 'banget']",negatif,-4
1683,2020,"Tp pintar ya bisa buat apa aja, kalah emak",pintar ya kalah emak,"['pintar', 'ya', 'kalah', 'emak']",negatif,-4
1684,2021,Wong rasane Yo Podo ae Oalah yo2 enek2 ae,rasane ya podo oalah yo enek,"['rasane', 'ya', 'podo', 'oalah', 'yo', 'enek']",negatif,-4
1685,2021,Gorio2 palamu benjut,gorio pala benjut,"['gorio', 'pala', 'benjut']",negatif,-4
1686,2021,@debiettyra di warung sini cuma 500 perak ??,warung perak wajah menang,"['warung', 'perak', 'wajah', 'menang']",negatif,-4
1687,2021,Kepengen ????????,ken wajah menang wajah menang wajah menang wajah menang,"['ken', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-4
1688,2021,Kok liat di official Oreo cuma 5 dolar yak? Apa mataku Burem ????,lihat official oreo dolar ya mata buram wajah gembira urai air mata wajah gembira urai air mata,"['lihat', 'official', 'oreo', 'dolar', 'ya', 'mata', 'buram', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1689,2021,@glevianita agamanya kan kristen itu kekuranganya??,agama kristen kekuranganya wajah gembira urai air mata,"['agama', 'kristen', 'kekuranganya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1690,2021,Lah gw aja maka roti aja nembuh airnya masa kue nya kgk sih hahahaah,gue roti nembuh air kue nya kgk sih hahahaah,"['gue', 'roti', 'nembuh', 'air', 'kue', 'nya', 'kgk', 'sih', 'hahahaah']",negatif,-4
1691,2021,muntah ga si di behinde the scene nya ??,muntah sih behinde the scene nya wajah menang,"['muntah', 'sih', 'behinde', 'the', 'scene', 'nya', 'wajah', 'menang']",negatif,-4
1692,2021,@a.drhynt citiu gada lawan??,drhynt citiu lawan wajah menang,"['drhynt', 'citiu', 'lawan', 'wajah', 'menang']",negatif,-4
1693,2021,@litadmy7 nah mending terpisah aja yaa  hihihi,mending pisah ya hihihi,"['mending', 'pisah', 'ya', 'hihihi']",negatif,-4
1694,2021,@cllsta.apr gas,apr gas,"['apr', 'gas']",negatif,-4
1695,2021,Bulu babi ini mh,bulu babi mah,"['bulu', 'babi', 'mah']",negatif,-4
1696,2021,@sandywaey31 betuul. Uni/sea urchin = bulu babi,betuul unisea urchin bulu babi,"['betuul', 'unisea', 'urchin', 'bulu', 'babi']",negatif,-4
1697,2021,Tau cara buatnya tapi gk bisa beli bahannya??,tau buat beli bahan wajah gembira urai air mata,"['tau', 'buat', 'beli', 'bahan', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1698,2021,Uni tuh dari bulu babi kan?,uni tuh bulu babi,"['uni', 'tuh', 'bulu', 'babi']",negatif,-4
1699,2021,Bulu babi kan,bulu babi,"['bulu', 'babi']",negatif,-4
1700,2021,@rarapio ????????,wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1701,2021,Bulu babi ni,bulu babi nih,"['bulu', 'babi', 'nih']",negatif,-4
1702,2021,Cantik kali kak adik nya??,cantik kali kak adik nya wajah dengan tangan tutup mulut,"['cantik', 'kali', 'kak', 'adik', 'nya', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",negatif,-4
1703,2021,"elooo temannya Aldi taher yaaa ????????, kok goblog bgt",lo teman aldi taher ya wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata goblog banget,"['lo', 'teman', 'aldi', 'taher', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'goblog', 'banget']",negatif,-4
1704,2021,Ngiler bgt sumpah??,ngiler banget sumpah wajah menang,"['ngiler', 'banget', 'sumpah', 'wajah', 'menang']",positif,-4
1705,2021,Salfok sm kursiny keren??,salah fokus kursiny keren wajah senyum lebar mata hati,"['salah', 'fokus', 'kursiny', 'keren', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-4
1706,2021,yang kyk gini aja dong yg dijadiin es krim??,kayak jadi es krim wajah menang,"['kayak', 'jadi', 'es', 'krim', 'wajah', 'menang']",negatif,-4
1707,2021,Sisain cangkangnya buat di pajang di rumah,sisa cangkang pajang rumah,"['sisa', 'cangkang', 'pajang', 'rumah']",negatif,-4
1708,2021,"@dinnarminul ia kali, kalau ditempat saya oblang disebutnya??",kali tempat oblang sebut wajah gembira urai air mata,"['kali', 'tempat', 'oblang', 'sebut', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1709,2021,"Gue beli duren aja 50ribu minta nawar dapat 3 buah, lah dia 3,6 sebuah????",gue beli duren ribu nawar buah wajah gembira urai air mata wajah dengan mulut buka,"['gue', 'beli', 'duren', 'ribu', 'nawar', 'buah', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-4
1710,2021,Kayaknya enak...????..,kayak enak wajah dengan mulut buka wajah dengan mulut buka,"['kayak', 'enak', 'wajah', 'dengan', 'mulut', 'buka', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-4
1711,2021,@natifaah dia berdosa banget,dosa banget,"['dosa', 'banget']",negatif,-4
1712,2021,"Ke branda kakak ini gegara ibu mention tadii, ehh nemu eskrim nasi padang dongg?? @ismisyahriani",branda kakak gegara mention eh nemu eskrim nasi padang wajah menang keras,"['branda', 'kakak', 'gegara', 'mention', 'eh', 'nemu', 'eskrim', 'nasi', 'padang', 'wajah', 'menang', 'keras']",negatif,-4
1713,2021,"@afongliuvbz cukup dibaca saja kl lainnya memberi wawasan, dan browsing google""makanan tersadis di dunia""  kecuali kl kmu memiliki pengetahuan yg lebih. Lgpula kalau makanan nya wajar jg sering sy Like.",baca kalo wawas browsing google makan sad dunia kecuali kalo milik tahu lgpula makan nya wajar like,"['baca', 'kalo', 'wawas', 'browsing', 'google', 'makan', 'sad', 'dunia', 'kecuali', 'kalo', 'milik', 'tahu', 'lgpula', 'makan', 'nya', 'wajar', 'like']",negatif,-4
1714,2021,@chi_chiiputri dia yang makan lu yang sewot,makan lu sewot,"['makan', 'lu', 'sewot']",negatif,-4
1715,2021,@afongliuvbz nyampahh aja lu.. wkwkk.. browsing2 dulu sebelum comment..,sampah lu wkwk browsing comment,"['sampah', 'lu', 'wkwk', 'browsing', 'comment']",negatif,-4
1716,2021,@mmhd_rafi anjenk pada ngapain nyasar disini,anjenk kapai nyasar,"['anjenk', 'kapai', 'nyasar']",negatif,-4
1717,2021,"@mayanksetya parah banget si ka, untungnya sdh ada bbrp negara yg banned, cuma di negara asalnya masih tetep sih adaa??",parah banget sih kak untung negara banned negara asal sih wajah menang,"['parah', 'banget', 'sih', 'kak', 'untung', 'negara', 'banned', 'negara', 'asal', 'sih', 'wajah', 'menang']",negatif,-4
1718,2021,Masak bala bala rainbow di kamaar cheeck..????,masak bala bala rainbow kamaar cheeck wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia,"['masak', 'bala', 'bala', 'rainbow', 'kamaar', 'cheeck', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",negatif,-4
1719,2021,Gw dari kecil GK pernah nemu bakwan bewarna ????,gue nemu bakwan bewarna wajah gembira urai air mata wajah gembira urai air mata,"['gue', 'nemu', 'bakwan', 'bewarna', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1720,2021,Balabala warna warni cek,balabala warna warni cek,"['balabala', 'warna', 'warni', 'cek']",negatif,-4
1721,2021,@ernakurniawati734 ibuk bikin beginian bt bukber enak keknya mba ??,ibuk bikin bukber enak kayak mbak wajah dengan tangan tutup mulut,"['ibuk', 'bikin', 'bukber', 'enak', 'kayak', 'mbak', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",negatif,-4
1722,2021,@cnt.98 aduhh kocekku menangiss??,aduh kocek menang wajah menang,"['aduh', 'kocek', 'menang', 'wajah', 'menang']",negatif,-4
1723,2021,@89____19 eluu kli yg iri HDEUHHH,lu kali iri hdeuh,"['lu', 'kali', 'iri', 'hdeuh']",negatif,-4
1724,2021,Org kaya makanannya aneh2 yah melon pake daging ??,orang kayak makan anehaneh ya melon pakai daging wajah dengan mulut buka,"['orang', 'kayak', 'makan', 'anehaneh', 'ya', 'melon', 'pakai', 'daging', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-4
1725,2021,@skyskysie cuan buat konten banyak yg nonton??,cuan konten tonton jempol ke atas,"['cuan', 'konten', 'tonton', 'jempol', 'ke', 'atas']",negatif,-4
1726,2021,@fanika_wulandarii @siscakohl bikin es krim t*i anjing dong??,bikin es krim t i anjing wajah senyum lebar mata hati,"['bikin', 'es', 'krim', 't', 'i', 'anjing', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-4
1727,2021,"@utariwidys rempong beud itu wkwkwkwkwk , mending yg biasa? aja dah ?? emang biasanya ga real yak mih @tranka05 makan pek'mpeknya ?? ..",repot banget wkwkwkwkwk mending biasa deh wajah nikmat real ya mih makan pekmpeknya wajah gembira urai air mata,"['repot', 'banget', 'wkwkwkwkwk', 'mending', 'biasa', 'deh', 'wajah', 'nikmat', 'real', 'ya', 'mih', 'makan', 'pekmpeknya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1728,2021,Stress ga si,stres sih,"['stres', 'sih']",negatif,-4
1729,2021,@irhnfz YAAAHHHHH :( LAGI DONG VERSI BEBEK PINGGIRAN,ya versi bebek pinggir,"['ya', 'versi', 'bebek', 'pinggir']",negatif,-4
1730,2021,@andrewijaya998 itu bebek bukan bab*,bebek bab,"['bebek', 'bab']",negatif,-4
1731,2021,@meilianaanggunn__ tikus curut sisan ????????,tikus curut sis wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['tikus', 'curut', 'sis', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1732,2021,Pengen muntah ga sih ??,pengin muntah sih wajah menang,"['pengin', 'muntah', 'sih', 'wajah', 'menang']",negatif,-4
1733,2021,itu kok bentuk nya kyk babi ??,bentuk nya kayak babi wajah menang,"['bentuk', 'nya', 'kayak', 'babi', 'wajah', 'menang']",negatif,-4
1734,2021,@afidanuraini23 lah ikutan juga ??,ikut wajah gembira urai air mata,"['ikut', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1735,2021,Es krim daging babi dong sisca????,es krim daging babi sisca wajah senyum lebar mata hati moa,"['es', 'krim', 'daging', 'babi', 'sisca', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'moa']",negatif,-4
1736,2021,@ben.mikael wah ide yg bgus????,mikael ide bagus wajah gembira urai air mata wajah gembira urai air mata,"['mikael', 'ide', 'bagus', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1737,2021,Selamat mencoba ???????????????????? *makjleb,selamat coba wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang makjleb,"['selamat', 'coba', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'makjleb']",negatif,-4
1738,2021,"6.5jt bisa buat cicilan nmax , cicilan kulkas , cicilan KUR BRI dan cicilan pegadaian .. sama Sisca buat beli daging doang",jt cicil nmax cicil kulkas cicil kur bri cicil gadai sisca beli daging doang,"['jt', 'cicil', 'nmax', 'cicil', 'kulkas', 'cicil', 'kur', 'bri', 'cicil', 'gadai', 'sisca', 'beli', 'daging', 'doang']",negatif,-4
1739,2021,jail time,jail time,"['jail', 'time']",negatif,-4
1740,2021,eskrim dengan rasa pedas dan juga ditambahkan toping kepala lele,eskrim pedas toping kepala lele,"['eskrim', 'pedas', 'toping', 'kepala', 'lele']",negatif,-4
1741,2021,Kasian alat es krimnya ternistakan ??,kasihan alat es krim nista wajah menang,"['kasihan', 'alat', 'es', 'krim', 'nista', 'wajah', 'menang']",negatif,-4
1742,2021,@miniboonie kaya tapi kok ah.... Sudahlah??????,kayak ah wajah menang keras bersin bersin,"['kayak', 'ah', 'wajah', 'menang', 'keras', 'bersin', 'bersin']",negatif,-4
1743,2021,@muhammadsyahril_06 paham ga singue becanda???? ini tuh hiperbola????,paham singue becanda wajah menang keras wajah menang keras tuh hiperbola wajah menang keras wajah menang keras,"['paham', 'singue', 'becanda', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'tuh', 'hiperbola', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-4
1744,2021,Memang bersihnya ngak hilang lumutnya 100% tapi bisa lebih bersih nyucinya dgn sikat Gigi tidak seperti video di atas nyucinya kurang bersih.,bersih hilang lumut bersih nyucinya sikat gigi video nyucinya bersih,"['bersih', 'hilang', 'lumut', 'bersih', 'nyucinya', 'sikat', 'gigi', 'video', 'nyucinya', 'bersih']",negatif,-4
1745,2021,Siska pernah makan kerang di pinggir BKT nggak?,siska makan kerang pinggir bkt,"['siska', 'makan', 'kerang', 'pinggir', 'bkt']",negatif,-4
1746,2021,@gioselvi.231 ????????,wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1747,2021,Gaji aja ga sampe segitu ??,gaji segitu wajah menang,"['gaji', 'segitu', 'wajah', 'menang']",negatif,-4
1748,2021,Kok gw dengernya dia ngomong "fakyu" yak.,gue dengernya omong fakyu ya,"['gue', 'dengernya', 'omong', 'fakyu', 'ya']",negatif,-4
1749,2021,Gw penasaran mereka anak siapa si??,gue penasaran anak sih wajah dengan mulut buka,"['gue', 'penasaran', 'anak', 'sih', 'wajah', 'dengan', 'mulut', 'buka']",negatif,-4
1750,2021,Sapinya sisca aja punya akte??,sapi sisca akte wajah menang,"['sapi', 'sisca', 'akte', 'wajah', 'menang']",negatif,-4
1751,2021,@hasanah_ainun aaahh boleh tuh ????,aah tuh ngiler wajah gembira urai air mata,"['aah', 'tuh', 'ngiler', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1752,2021,Ini anak syp sih penasaran emak bapa nya kek mana??,anak sih penasaran emak bapa nya kayak wajah gembira urai air mata,"['anak', 'sih', 'penasaran', 'emak', 'bapa', 'nya', 'kayak', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1753,2021,Bae bae sis ??,bae bae sis wajah antuk,"['bae', 'bae', 'sis', 'wajah', 'antuk']",negatif,-4
1754,2021,@fadhilaramadhanti gabutnya org kaya ??,gabutnya orang kayak wajah gembira urai air mata,"['gabutnya', 'orang', 'kayak', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-4
1755,2021,@mey__m2 ahahahhaa bahasa lu,ahahahha bahasa lu,"['ahahahha', 'bahasa', 'lu']",negatif,-4
