,index,Tahun,Comments,preprocessed
2591,1183,2024,Menyala abngkuhhh🔥🔥,nyala abngkuh api api
2592,1184,2024,liburan kok sendiri mana maen minimal ajak aku ngab😈,libur main minimal ajak ngab wajah senyum tanduk
2593,1185,2024,mintak uang 30 juta buat modal kk,mintak uang juta modal
2594,1186,2024,Kapan lu gemuk bang😂😂😂,lu gemuk bang wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
2595,1187,2024,Bantu q dong mas riccienick,bantu ku mas riccienick
2596,1188,2024,Maaf ka aku gk butuh libur kalo boleh bisa di bantu aku mau minta tolong bantu buat biaya rumah sakit anak saya 🔥🔥,maaf kak butuh libur kalo bantu tolong bantu biaya rumah sakit anak api api
2597,1189,2024,   semoga koko bsa bantu untuk bayar utang😢😢😢👏👏,moga koko bantu bayar utang wajah menang wajah menang wajah menang tepuk tangan tepuk tangan
2598,1190,2024,Ajak aq liburan dong..blm pernah liburan keluar kota😭😭,ajak libur libur kota wajah menang keras wajah menang keras
2599,1191,2024,Kak aku mau hp,kak hp
2600,1195,2024,Emang pesawat Segede itu yah baru tau gw,pesawat gede ya tau gue
2601,1196,2024,Ajak aku liburan kak,ajak libur kak
2602,1198,2024,"Mau, dongg...",
2603,1199,2024,Minta uang yang lebih besar di dunia,uang dunia
2604,1200,2024,Minta si undung sayang sebanyak-banyakny,sih undung sayang sebanyakbanyakny
2605,1201,2024,Menyala bos ganteng kuuu 😍😍😍,nyala bos ganteng ku wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati
2606,1202,2024,GK usah liburan lah bg ABG kasi aj aku seratus dh puas,libur bang abang kasih ratus dah puas
2607,1203,2024,   ilmu padi jangan lupa 😄,ilmu padi lupa wajah senyum lebar dan mata tutup
2608,1204,2024,Menyala ilmu padi ku 😂,nyala ilmu padi ku wajah gembira urai air mata
2609,1205,2024,Percaya gak percaya gw orang selanjutnya yg bakal ketemu sama ka ric 🤫 ,percaya percaya gue orang ketemu kak ric wajah suruh diam
2610,1206,2024,"Ngak usah liburan barang deh bang,,Utuk modal usaha  aja udah cukup",libur barang deh bang utuk modal usaha
2611,1207,2024,Padahal aku ingin aipon,aipon
2612,1209,2024,Semoga api nya ga salting,moga api nya salting
2613,1210,2024,Buat dana pelajar 200k aja🙏💓,dana ajar k lipat tangan hati detak
2614,1211,2024,Menyala Abangkuh 🔥,nyala abangkuh api
2615,1212,2024,Semoga bisa diganti umroh,moga ganti umroh
2616,1213,2024,DIANTARA STARBOY DAN BOBOIBOY GUE TETEP RICCIE BOY SEMANGAT BANG BISMILLAH 1 JUTA BUAT BELI HP🔥🔥🔥🔥❤️,starboy boboiboy gue riccie boy semangat bang bismillah juta beli hp api api api api hati merah
2617,1214,2024,Senja di balik kabin pesawat👏,senja kabin pesawat tepuk tangan
2618,1215,2024,bang aku udah paket lengkap,bang paket lengkap
2619,1216,2024,  kk aku mau aipon si,aipon sih
2620,1217,2024,Kasih saya uang aja bos dari pada liburan.,kasih uang bos libur
2621,1218,2024,I want an iPhone 15 pro,i want an iphone pro
2622,1219,2024,Panutan starboy 🔥😂,panutan starboy api wajah gembira urai air mata
2623,1220,2024,  bg cobain  destinasi di kota Medan bg  ,bang coba destinasi kota medan bang
2624,1221,2024,Bg   menyala abg ku🔥🔥,bang nyala abang ku api api
2625,1222,2024,Ikan gabus lagi mau liburan ajak aku dong bos ku,ikan gabus libur ajak bos ku
2626,1223,2024,sekali sekali bantu orang yang sensara di kamboja bang,bantu orang sensara kamboja bang
2627,1224,2024,Menyala founderku 🔥,nyala founderku api
2628,1225,2024,Kaka mau ipon,kakak ipon
2629,1226,2024,Menyala starboy🙌🔥🔥,nyala starboy angkat tangan api api
2630,1227,2024,ganteng juga ya ❤️,ganteng ya hati merah
2631,1228,2024,Sambil ngopi² enak bang,ngopi enak bang
2632,1229,2024,"Ayam bakar terbang ke korea, jngn lupa berkabar ea",ayam bakar terbang korea lupa kabar ya
2633,1230,2024,Rokoknya mana bang?,rokok bang
2634,1231,2024,Kak boleh mintak tolong kak saya mau bayar biaya sekolah kak uang nya tidak cukup,kak mintak tolong kak bayar biaya sekolah kak uang nya
2635,1232,2024,Hallo kak,halo kak
2636,1233,2024,GAMAU LIBURAN MAUNYA IPHONE TERMAHAL DI DUNIAAA🔥🔥🙌🙌,libur mau iphone mahal dunia api api angkat tangan angkat tangan
2637,1234,2024,Menyala abng kuh🔥🔥🔥,nyala abng kuh api api api
2638,1236,2024,Gila editan nya bang mantepp 😅,gila edit nya bang mantap wajah senyum lebar dan keringat
2639,1237,2024,Gak pernah liburan nih aku.... 😁,libur nih wajah gembira dengan mata bahagia
2640,1238,2024,Kpn lah bsa ganti HP  iya Tuhan smga dipertemukan dgn orang baik kyk koko yg punya akun ini,ganti hp iya tuhan moga temu orang kayak koko akun
2641,1239,2024,Bismilah 500k🙏,bismilah k lipat tangan
2642,1240,2024,"Bang pas dia blg kamu yg cobain durian ya, hrusnya Abang balas "" aku maunya nyobain kamu""",bang pas bilang coba durian ya abang balas mau coba
2643,1241,2024,Cocok  bang tapi pacar yang kamu  yg masih pacaran  sama kamu putusin jadi kamu pokus sama satu aja itu aja,cocok bang pacar pacar putusin pokus
2644,1242,2024,"Muka lue buat bule barbie. Ilfil dia nya. Katanya kaya, ganteng tp diakhir video suka like2 video nya. Jangan berlebihan bahasa nya jika anda hidup dr endorse an",muka lue bule barbie ilfil nya kayak ganteng akhir video suka like video nya bahasa nya hidup endorse an
2645,1243,2024,Ganteng mata mu landak,ganteng mata mu landak
2646,1244,2024,Sehat sll,sehat sl
2647,1245,2024,Menyala abangku 🔥cie cie❤️,nyala abang api cie cie hati merah
2648,1246,2024,  Apa ciwalk?,ciwalk
2649,1247,2024,ini pvj ga sii,pvj sih
2650,1248,2024,Tombol kontol ........,tombol kontol
2651,1249,2024,Sama kak bule barbie ukurannya,kak bule barbie ukur
2652,1250,2024,Itu di   yak?,ya
2653,1251,2024,Jangan sombong sekali,sombong
2654,1252,2024,Roda itu berputar bang,roda putar bang
2655,1253,2024,Benerin tuh rambut,benerin tuh rambut
2656,1255,2024,Cocok buat oe hantam aa,cocok oe hantam a
2657,1256,2024,  sok asik lu jul,sok asik lu jul
2658,1257,2024,  heh🗿,heh moa
2659,1258,2024,  taher,taher
2660,1259,2024,Cocokkan sama Lucinta Luna,cocok lucinta luna
2661,1260,2024,RAMBUT LO KAYA BULJEM GUA NGTD,rambut lo kayak buljem gua ngtd
2662,1261,2024,NORAKKK KONTOL,norak kontol
2663,1262,2024,HAH UKURANNYA 37 ?! 37 ITU UKURAN KAKI KU COOK,hah ukur ukur kaki ku cook
2664,1263,2024,kg bang cocok an sm gua,kg bang cocok an gua
2665,1264,2024,Cocok bang tapi jangan mendua ya😇,cocok bang dua ya wajah malaikat
2666,1265,2024,yang setuju mereka jadian like.,tuju jadi like
2667,1266,2024,yang setuju mereka jadian,tuju jadi
2668,1267,2024, .id,id
2669,1268,2024,Kaya? Bayar utang indonesia sanggup gak?,kayak bayar utang indonesia sanggup
2670,1269,2024,  😂😂😂,wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
2671,1270,2024,"Minimal di akui bukan mengakui lebay amat lu""""",minimal aku aku lebay lu
2672,1271,2024,Donate anak anak Palestine ajah lu sombong pacaran terus lu dosa,donate anak anak palestine lu sombong pacar lu dosa
2673,1273,2024,Mantap ❤️❤️❤️,mantap hati merah hati merah hati merah
2674,1274,2024,ginila kalau banyak duit apa aja mau dibeli,gila duit beli
2675,1275,2024,Sangat cocok dual si Joli ini😍😍😂😂,cocok dual sih joli wajah senyum lebar mata hati wajah senyum lebar mata hati wajah gembira urai air mata wajah gembira urai air mata
2676,1276,2024,Cocok banget,cocok banget
2677,1277,2024,"Bang,gua punyaa ide",bang gua ide
2678,1278,2024,Kaya di Bandung,kayak bandung
2679,1279,2024,Pegang kepala terus aww><,pegang kepala aw
2680,1280,2024,Cocok bang tapi jangan mendua,cocok bang dua
2681,1281,2024, .fadilll iyaa leo yakan g banyak nuntut wkkwkkk,fadil iya leo yakan tuntut wkkwk
2682,1282,2024,  njir masi nanya asli apa engga😢,anjir asli wajah menang
2683,1283,2024,Lancar terus ya ka rezekinya,lancar ya kak rezeki
2684,1284,2024,Cocok tapi pliss jangan di duain,cocok plis duain
2685,1285,2024,Bang itu cewenya mantan gw,bang cewenya mantan gue
2686,1286,2024,Cwo idaman yg wanita hayalin😂😂🗿,cowok idam wanita hayalin wajah gembira urai air mata wajah gembira urai air mata moa
2687,1287,2024,tau nih orang yang pink²,tau nih orang pink
2688,1288,2024,Itu kan  ,
2689,1289,2024,Cocok bggg,cocok bang
2690,1291,2024,"Kaya, tapi minta tolong sama netizen miris😢",kayak tolong netizen miris wajah menang
2691,1292,2024,sampe kapan kamu membohongi diri sendiri??,bohong
2692,1293,2024,Mantap bang,mantap bang
2693,1295,2024,Mana ganteng,ganteng
2694,1296,2024, .s jirrr,si jir
2695,1297,2024,kasian bule barbie,kasihan bule barbie
2696,1298,2024,  di online cokk🗿😂,online cok moa wajah gembira urai air mata
2697,1299,2024,Cocok banget tapi jngan bnyak cewek kasian  kk cewek nya,cocok banget cewek kasihan cewek nya
2698,1300,2024, .s dimana coo sepatu 50rb,si mana cowok sepatu rb
2699,1302,2024,Cocok tapi yg lain nya kemana yaa jangan banyak cewek nya apakah cewek nya gak cemuru apa lagi gak bole maksa yaa bukan apaapa yaa👍😂😍,cocok nya mana ya cewek nya cewek nya curu maksa ya apaapa ya jempol ke atas wajah gembira urai air mata wajah senyum lebar mata hati
2700,1303,2024,What 37 aku aja 40,what
2701,1304,2024,Ukuran kki ny 37 aku aj ukuran kki ny 39😢,ukur kaki nya ukur kaki nya wajah menang
2702,1305,2024,  aslii dong bang tanya aja,asli bang
2703,1306,2024,  asli bang ini?,asli bang
2704,1307,2024,Wiihhh cocok banget,wih cocok banget
2705,1308,2024,What 37 lebih gedean kaki ku dong 38-39👍,what gede kaki ku jempol ke atas
2706,1310,2024,Pulangnya mampir ke hotel,pulang mampir hotel
2707,1312,2024,Konten tidak jelas,konten
2708,1313,2024,muka lu mirip beruk sungokkng,muka lu beruk sungokkng
2709,1314,2024,Sombong bener ini orang ingat boy di atas langit masih ada langit,sombong orang boy langit langit
2710,1315,2024,Cocok bngttt🔥👍,cocok banget api jempol ke atas
2711,1316,2024,"Katanya sih orang kaya , minimal followers lamanya di TF lahh😂😂",sih orang kayak minimal followers tf wajah gembira urai air mata wajah gembira urai air mata
2712,1317,2024,Cocok kakak,cocok kakak
2713,1318,2024,Cocok bang,cocok bang
2714,1319,2024,"Bang kalo duit lu udah abis, rumah gua masih yang dulu, kita ngopi sambil nyari puntung roko kayaa dulu lagii masih inget kan dulu pas jaman kerajaan majapahit masih jadi gedung koperasi ketua pemuda??",bang kalo duit lu habis rumah gua ngopi cari puntung roko kayak pas jaman raja majapahit gedung koperasi ketua pemuda
2715,1320,2024,Cocok kan Ama Popo lu ngab,cocok popo lu ngab
2716,1321,2024,Kak ajak org tua umroh dong,kak ajak orang tua umroh
2717,1322,2024,cocok ya diliat liat,cocok ya lihat
2718,1323,2024,Boneka barbie sekarang udah pny pacar y...kereen pacar nya riccienick..semoga langgeng ❤️,boneka barbie pacar ya keren pacar nya riccienick moga langgeng hati merah
2719,1324,2024,"Selamat MLM ko,aq GK perlu bajuak2 ko cukup bayar hutang aja ko",selamat malam bajuak bayar hutang
2720,1325,2024,Anda punya segala nya tapi anda tidak punya bekal di akhirat,nya bekal akhirat
2721,1326,2024,"Lu emang kaya tapi minimal beliin gw motor,kalo lu kaya lah",lu kayak minimal belikan gue motor kalo lu kayak
2722,1328,2024,Cocok benget👍,cocok benget jempol ke atas
2723,1329,2024,"cba lu deketin fuji deh bg, pasti ga bisaaa,soalnya dia cwk mahal",coba lu dekat fuji deh bang cwk mahal
2724,1330,2024,Kaaa mau ipon buat belajar,kak ipon ajar
2725,1331,2024,Cewek mana yg mau jadi yg ke 100,cewek
2726,1332,2024,Sama aku plz😭,plz wajah menang keras
2727,1333,2024,G semua bs di beli dengan uang kecuali wanita murahan,beli uang kecuali wanita murah
2728,1334,2024,Kalo kk kaya kasih aku iphone termahal di 🌏,kalo kayak kasih iphone mahal bola dunia asiaaustralia
2729,1336,2024,Wah ituh nya di pvj kan,nya pvj
2730,1337,2024,Murah bukan nerati kurang kualitas😂👍,murah nerati kualitas wajah gembira urai air mata jempol ke atas
2731,1338,2024,  idaman polsek,idam polsek
2732,1339,2024,37?? njir gw 13 thun udah 41😢👏,anjir gue wajah menang tepuk tangan
2733,1340,2024,Sarombong kieu hirup,sarombong kieu hirup
2734,1341,2024,Playboy dia udh ada willie dong,playboy willie
2735,1342,2024,Ci vilme itu pacarnya kak wili,ci vilme pacar kak wili
2736,1343,2024,Play boyyy,play boy
2737,1344,2024,rici sasimo,rici sasimo
2738,1345,2024,aku  ga dukung rici sama vilmei,dukung rici vilmei
2739,1346,2024,Lu gila hormat ya bos? Ngemis ngemis like tapi konten ga berfaedah. Sorry sorry ya,lu gila hormat ya bos ngemis ngemis like konten faedah sorry sorry ya
2740,1348,2024,Waw auto marah nih Willie gak bahaya tah?,wow auto marah nih willie bahaya teh
2741,1349,2024,Rambut nya jelek🤮🤮🤮,rambut nya jelek wajah muntah wajah muntah wajah muntah
2742,1350,2024,Anjing gw gas3tuju kalo dikasi duit baru gw setuju,anjing gue gastuju kalo kasi duit gue tuju
2743,1351,2024,Eh lu bang    mending lu tobat bang,eh lu bang mending lu tobat bang
2744,1352,2024,Kak vilmei menjaga hati nya untuk kak willie,kak vilmei jaga hati nya kak willie
2745,1353,2024,  liatt willl😂🗿,lihat wil wajah gembira urai air mata moa
2746,1354,2024,Awas kena mark kakak willy,awas kena mark kakak willy
2747,1356,2024,Kamu itu udah punya pacar lebih dari satu jadi gak usah ganggu hubungan orang lain,pacar ganggu hubung orang
2748,1357,2024,kesetrum apaan,setrum
2749,1359,2024,Tombol gausa like------------------,tombol like
2750,1361,2024,Ayang   Nya Mana Ci   ?,ayang nya ci
2751,1362,2024,Pacar banyak dosa pun banyak,pacar dosa
2752,1363,2024,Konten ga jelas ni anak,konten nih anak
2753,1364,2024,Otak ny di brangkas,otak nya brangkas
2754,1365,2024, .cheals hahaha,cheals hahaha
2755,1366,2024,Kasian gk di like😂,kasihan like wajah gembira urai air mata
2756,1367,2024,Mntap bng.mna ath bagi bagi lagi bagean ke sy😍,mntap bangmana ath bagean wajah senyum lebar mata hati
2757,1368,2024,"Ga selevel lu SM willie,",level lu willie
2758,1369,2024,Tidak mau,
2759,1371,2024,bch socakep mana yg gonta ganti gombalin cewe,bch socakep gonta ganti gombalin cewek
2760,1373,2024,Auto kak wili turun tangan bawa tank 😂,auto kak wili turun tangan bawa tank wajah gembira urai air mata
2761,1375,2024,Jangan dong buaya jahat banget ke vilmei kan udah ada Willie,buaya jahat banget vilmei willie
2762,1376,2024,apalah landak satu ini,apa landak
2763,1377,2024,Goku 🗿,goku moa
2764,1378,2024,kak willi auto ngamuk,kak willi auto ngamuk
2765,1379,2024,"walau pun kamu kaya raya vilmey nggak akan sama kamu, vilmey maunya sama wiliy",kayak raya vilmey vilmey mau wiliy
2766,1380,2024,Peduli lindungi ci vilmei🔥,peduli lindung ci vilmei api
2767,1381,2024,Jangan like ges,like ges
2768,1382,2024,Menyala k revisi🔥🔥,nyala revisi api api
2769,1383,2024,Wih ada manusia caper nih,wih manusia caper nih
2770,1384,2024,Jangan di like=========>,like
2771,1385,2024,Ih napsu banget🗿,ih napsu banget moa
2772,1387,2024,Cok SE besti besti ny lu sama Willi dn vilmei g gtu jga cra brcndanya,cok besti besti nya lu willi vilmei cra brcndanya
2773,1388,2024,Wah makin melunjak ni🗿,melunjak nih moa
2774,1389,2024,Caper gasih in,caper sih
2775,1390,2024,Kk aku mau dong iPhone promex 14 udah paket lengkap,iphone promex paket lengkap
2776,1392,2024,The rill vilmei setia sama wiliam,the ril vilmei setia wiliam
2777,1393,2024,Zina bro,zina bro
2778,1394,2024,Gila' sih,gila sih
2779,1395,2024,Itu  pacar  willy  bang,pacar willy bang
2780,1396,2024,Bnyk pcr g ngentd prrcuma,pcr ngentd prrcuma
2781,1397,2024,  😂😂,wajah gembira urai air mata wajah gembira urai air mata
2782,1400,2024,Willi sedang mengetik......,willi etik
2783,1401,2024,Tombol gak mau like vedio---------->,tombol like vedio
2784,1402,2024,Nikungg mnh rici,nikung mnh rici
2785,1403,2024,Tombol vilmei sama vilisalim 😍,tombol vilmei vilisalim wajah senyum lebar mata hati
2786,1404,2024,Itumah civilmay mah cocok nya sama kak wili daripada samA ricinik,itumah civilmay mah cocok nya kak wili ricinik
2787,1405,2024,Ka vilmei pacar nya ka Wili bukan pacar kak wooooooo sadar,kak vilmei pacar nya kak wili pacar kak wo sadar
2788,1406,2024,sok ganteng lu kontol rambut luh noh urusin karatan,sok ganteng lu kontol rambut lu noh urus karat
2789,1408,2024,pov willie : serangan penuh hahahahaha😈😈,pov willie serang penuh hahahahaha wajah senyum tanduk wajah senyum tanduk
2790,1409,2024,Itu pacar kk wili,pacar wili
2791,1410,2024,Mirip artis thailand yang sasimo terus namanya.......,artis thailand sasimo nama
2792,1411,2024,Kaya tau,kayak tau
2793,1414,2024,  jangan mau sama KUCING HARONG,kucing harong
2794,1415,2024,Sok asik,sok asik
2795,1416,2024,Gokuu banyak tingkahhh,goku tingkah
2796,1418,2024,   kasiii picaa🔥,kasih pica api
2797,1419,2024,Tombol alay banget😂,tombol alay banget wajah gembira urai air mata
2798,1420,2024,Sok ganteng loh,sok ganteng loh
2799,1421,2024,Gak mau filme husus buat wili,filme husus wili
2800,1422,2024,Tolong selamatkan vilmei dari ricceinick,tolong selamat vilmei ricceinick
2801,1423,2024, .berbagi_,bagi
2802,1425,2024,Iiiiii caper,i caper
2803,1426,2024,Will senang mengetik....,wil senang etik
2804,1427,2024,Nggak usah genit,genit
2805,1428,2024,  sifat pun sama,sifat
2806,1429,2024,Rambut kok gaya Goku,rambut gaya goku
2807,1430,2024,Willie saliem sedang mengetik..........,willie saliem etik
2808,1431,2024,sasimo bener jd cwo,sasimo cowok
2809,1432,2024,  liat pacar lu mau di jadiin pacar nya  ,lihat pacar lu jadi pacar nya
2810,1433,2024,Muka cat putih ga alami,muka cat putih alami
2811,1434,2024,"Nih orang lama2 kagak bener dah, udh rambut kek kesetrum tiang listrik. Heh bang vilmei itu punya nya bang willie enak aja ngambil2 pacar orang 😒😒",nih orang lamalama kagak deh rambut kayak setrum tiang listrik heh bang vilmei nya bang willie enak ngambil pacar orang wajah bosan wajah bosan
2812,1435,2024,Kurang gawean nemen,gawean nemen
2813,1437,2024,Tombol kontol------------->,tombol kontol
2814,1438,2024,Woiiiii vilme itu pacar wille bukan pacar kau sasimo tol,woi vilme pacar wille pacar kau sasimo tol
2815,1439,2024,Yah mesum pacar kok banyak mau diapakan coba😮,ya mesum pacar apa coba wajah dengan mulut buka
2816,1440,2024,Mirip artis Thailand namanya Thai ei Khon Thol Phan that,artis thailand nama thai ei khon thol phan that
2817,1441,2024,  dia kristen bang,kristen bang
2818,1442,2024,duit 💵 👦🏻😎bos minta,duit uang kertas dolar anak lakilaki warna kulit cerah wajah kacamata hitam bos
